Trigger Count=16175	Output Count=1359	Elapsed Time=05:00.001	Number of Pulses CH0=1	Number of Pulses CH1=1
te (Hz)=2.50E+8	Min record length=142	Trigger level (V)=0.1200	Channel 0 threshold (V)=0.0250	Channel 1 threshold (V)=0.0250	Range (microseconds)=0.5000	Pulse 2 delay (microseconds)=0.0000	Lower cut-off frequency (Hz)=3.00E+7
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
4.000000E-8	0.124422	2.962270E-8	0.000000	0.000000	0.000000	7.200000E-8	0.053709	3.132753E-8	0.000000	0.000000	0.000000
2.400000E-8	0.222677	3.306068E-8	0.000000	0.000000	0.000000	6.000000E-8	0.080378	4.768214E-8	0.000000	0.000000	0.000000
3.200000E-8	0.145175	3.667979E-8	0.000000	0.000000	0.000000	7.200000E-8	0.022686	3.189003E-8	0.000000	0.000000	0.000000
1.200000E-8	0.308068	3.926155E-8	0.000000	0.000000	0.000000	4.800000E-8	0.155686	3.986831E-8	0.000000	0.000000	0.000000
0.000000	0.446542	3.661367E-8	0.000000	0.000000	0.000000	3.600000E-8	0.018095	2.966341E-8	0.000000	0.000000	0.000000
1.600000E-8	0.238070	3.928087E-8	0.000000	0.000000	0.000000	4.400000E-8	0.197799	5.343162E-8	0.000000	0.000000	0.000000
3.200000E-8	0.130751	4.100851E-8	0.000000	0.000000	0.000000	6.800000E-8	0.088826	4.805420E-8	0.000000	0.000000	0.000000
2.400000E-8	0.147619	5.106155E-8	0.000000	0.000000	0.000000	6.400000E-8	0.042393	3.093450E-8	0.000000	0.000000	0.000000
4.000000E-8	0.174967	2.905483E-8	0.000000	0.000000	0.000000	7.200000E-8	0.105680	4.213084E-8	0.000000	0.000000	0.000000
4.400000E-8	0.156585	2.759549E-8	0.000000	0.000000	0.000000	7.600000E-8	0.043807	3.221520E-8	0.000000	0.000000	0.000000
4.000000E-8	0.122635	4.021497E-8	0.000000	0.000000	0.000000	7.200000E-8	0.424306	4.061265E-8	0.000000	0.000000	0.000000
2.800000E-8	0.200019	3.336628E-8	0.000000	0.000000	0.000000	7.200000E-8	0.026485	6.829546E-8	0.000000	0.000000	0.000000
1.600000E-8	0.397993	3.228502E-8	0.000000	0.000000	0.000000	5.600000E-8	0.045275	3.735245E-8	0.000000	0.000000	0.000000
8.000000E-9	0.395785	3.269910E-8	0.000000	0.000000	0.000000	4.000000E-8	0.245032	4.993983E-8	0.000000	0.000000	0.000000
3.600000E-8	0.110439	3.368559E-8	0.000000	0.000000	0.000000	1.040000E-7	0.040654	3.025747E-8	0.000000	0.000000	0.000000
1.600000E-8	0.292884	4.191990E-8	0.000000	0.000000	0.000000	1.120000E-7	0.019674	3.718003E-8	0.000000	0.000000	0.000000
0.000000	0.482902	3.381376E-8	0.000000	0.000000	0.000000	3.200000E-8	0.069479	3.487489E-8	0.000000	0.000000	0.000000
8.000000E-9	0.276367	3.846734E-8	0.000000	0.000000	0.000000	4.000000E-8	0.079895	4.861341E-8	0.000000	0.000000	0.000000
4.800000E-8	0.119292	4.042329E-8	0.000000	0.000000	0.000000	8.400000E-8	0.046152	8.554083E-8	0.000000	0.000000	0.000000
3.200000E-8	0.210749	3.326531E-8	0.000000	0.000000	0.000000	6.400000E-8	0.234698	3.578607E-8	0.000000	0.000000	0.000000
2.800000E-8	0.169534	3.891827E-8	0.000000	0.000000	0.000000	6.800000E-8	0.035388	2.730718E-8	0.000000	0.000000	0.000000
4.000000E-8	0.125658	3.197299E-8	0.000000	0.000000	0.000000	7.200000E-8	0.111668	3.947219E-8	0.000000	0.000000	0.000000
3.600000E-8	0.162251	3.147744E-8	0.000000	0.000000	0.000000	6.800000E-8	0.112941	3.336879E-8	0.000000	0.000000	0.000000
4.000000E-9	0.506292	3.287772E-8	0.000000	0.000000	0.000000	4.400000E-8	0.364592	3.518858E-8	0.000000	0.000000	0.000000
4.000000E-8	0.111978	3.319278E-8	0.000000	0.000000	0.000000	8.800000E-8	0.016424	3.566636E-8	0.000000	0.000000	0.000000
2.400000E-8	0.166861	4.041115E-8	0.000000	0.000000	0.000000	6.400000E-8	0.062173	2.961581E-8	0.000000	0.000000	0.000000
3.600000E-8	0.151713	3.032422E-8	0.000000	0.000000	0.000000	7.600000E-8	0.090839	3.881127E-8	0.000000	0.000000	0.000000
2.000000E-8	0.246984	3.409825E-8	0.000000	0.000000	0.000000	5.600000E-8	0.088123	3.634107E-8	0.000000	0.000000	0.000000
2.000000E-8	0.232884	3.316693E-8	0.000000	0.000000	0.000000	5.600000E-8	0.061416	4.810073E-8	0.000000	0.000000	0.000000
8.000000E-9	0.326266	3.774230E-8	0.000000	0.000000	0.000000	4.800000E-8	0.057565	3.083226E-8	0.000000	0.000000	0.000000
3.600000E-8	0.136037	3.184660E-8	0.000000	0.000000	0.000000	6.800000E-8	0.168099	3.112624E-8	0.000000	0.000000	0.000000
2.400000E-8	0.190228	4.236441E-8	0.000000	0.000000	0.000000	5.600000E-8	0.307415	4.555347E-8	0.000000	0.000000	0.000000
1.600000E-8	0.212585	4.472720E-8	0.000000	0.000000	0.000000	5.200000E-8	0.242112	3.346373E-8	0.000000	0.000000	0.000000
8.000000E-9	0.259968	4.834941E-8	0.000000	0.000000	0.000000	4.400000E-8	0.267759	3.588349E-8	0.000000	0.000000	0.000000
4.000000E-9	0.618423	3.379560E-8	0.000000	0.000000	0.000000	3.600000E-8	0.169343	3.233818E-8	0.000000	0.000000	0.000000
1.600000E-8	0.394556	3.550014E-8	0.000000	0.000000	0.000000	5.600000E-8	0.148921	3.509227E-8	0.000000	0.000000	0.000000
4.000000E-9	0.503151	4.154233E-8	0.000000	0.000000	0.000000	4.000000E-8	0.184489	3.818248E-8	0.000000	0.000000	0.000000
4.000000E-8	0.148113	2.961939E-8	0.000000	0.000000	0.000000	6.800000E-8	0.233121	3.813994E-8	0.000000	0.000000	0.000000
0.000000	0.264147	6.292493E-8	0.000000	0.000000	0.000000	3.200000E-8	0.303430	4.476176E-8	0.000000	0.000000	0.000000
4.000000E-8	0.128643	3.493045E-8	0.000000	0.000000	0.000000	7.200000E-8	0.106159	3.084115E-8	0.000000	0.000000	0.000000
2.000000E-8	0.332779	3.488878E-8	0.000000	0.000000	0.000000	6.000000E-8	0.101631	3.381530E-8	0.000000	0.000000	0.000000
4.000000E-9	0.492253	3.178916E-8	0.000000	0.000000	0.000000	4.000000E-8	0.152097	3.130865E-8	0.000000	0.000000	0.000000
4.000000E-8	0.170192	2.800697E-8	0.000000	0.000000	0.000000	8.400000E-8	0.051086	5.737620E-8	0.000000	0.000000	0.000000
2.800000E-8	0.157483	6.097000E-8	0.000000	0.000000	0.000000	6.000000E-8	0.085264	4.904236E-8	0.000000	0.000000	0.000000
1.600000E-8	0.209390	4.396979E-8	0.000000	0.000000	0.000000	5.200000E-8	0.039563	3.648411E-8	0.000000	0.000000	0.000000
4.800000E-8	0.131660	2.786440E-8	0.000000	0.000000	0.000000	8.000000E-8	0.101809	3.864374E-8	0.000000	0.000000	0.000000
4.000000E-9	0.414287	3.488235E-8	0.000000	0.000000	0.000000	6.800000E-8	0.021898	2.852502E-8	0.000000	0.000000	0.000000
1.600000E-8	0.171062	4.953679E-8	0.000000	0.000000	0.000000	6.000000E-8	0.039016	3.013003E-8	0.000000	0.000000	0.000000
4.000000E-8	0.143080	2.922989E-8	0.000000	0.000000	0.000000	7.200000E-8	0.065833	5.568330E-8	0.000000	0.000000	0.000000
4.000000E-8	0.188642	2.765782E-8	0.000000	0.000000	0.000000	1.000000E-7	0.029473	4.233265E-8	0.000000	0.000000	0.000000
3.600000E-8	0.156251	3.165558E-8	0.000000	0.000000	0.000000	8.000000E-8	0.022169	3.337947E-8	0.000000	0.000000	0.000000
3.600000E-8	0.194369	3.233850E-8	0.000000	0.000000	0.000000	6.400000E-8	0.313030	4.731037E-8	0.000000	0.000000	0.000000
2.400000E-8	0.164433	4.445399E-8	0.000000	0.000000	0.000000	5.200000E-8	0.083934	5.599283E-8	0.000000	0.000000	0.000000
4.000000E-9	0.439028	3.915215E-8	0.000000	0.000000	0.000000	4.400000E-8	0.296282	3.724234E-8	0.000000	0.000000	0.000000
4.000000E-8	0.121543	3.162355E-8	0.000000	0.000000	0.000000	7.600000E-8	0.033194	5.027572E-8	0.000000	0.000000	0.000000
3.600000E-8	0.172269	3.184187E-8	0.000000	0.000000	0.000000	8.000000E-8	0.009571	4.133681E-8	0.000000	0.000000	0.000000
4.000000E-8	0.105949	3.327686E-8	0.000000	0.000000	0.000000	7.200000E-8	0.133454	6.346033E-8	0.000000	0.000000	0.000000
3.200000E-8	0.132046	4.439715E-8	0.000000	0.000000	0.000000	5.600000E-8	0.071881	5.676932E-8	0.000000	0.000000	0.000000
2.000000E-8	0.274875	3.601413E-8	0.000000	0.000000	0.000000	5.200000E-8	0.170707	3.389618E-8	0.000000	0.000000	0.000000
0.000000	0.559909	3.577193E-8	0.000000	0.000000	0.000000	4.800000E-8	0.045546	3.976895E-8	0.000000	0.000000	0.000000
0.000000	0.678070	4.062025E-8	0.000000	0.000000	0.000000	4.400000E-8	0.013300	3.542384E-8	0.000000	0.000000	0.000000
1.200000E-8	0.247500	3.354008E-8	0.000000	0.000000	0.000000	4.400000E-8	0.579277	3.692468E-8	0.000000	0.000000	0.000000
2.400000E-8	0.205873	3.720220E-8	0.000000	0.000000	0.000000	6.400000E-8	0.020080	6.638169E-8	0.000000	0.000000	0.000000
3.600000E-8	0.153345	3.231500E-8	0.000000	0.000000	0.000000	7.200000E-8	0.076646	5.857418E-8	0.000000	0.000000	0.000000
2.800000E-8	0.245589	3.206646E-8	0.000000	0.000000	0.000000	7.200000E-8	0.031521	2.636484E-8	0.000000	0.000000	0.000000
2.400000E-8	0.190128	3.813473E-8	0.000000	0.000000	0.000000	6.000000E-8	0.056465	3.476530E-8	0.000000	0.000000	0.000000
4.400000E-8	0.147323	3.046530E-8	0.000000	0.000000	0.000000	7.600000E-8	0.072842	3.130619E-8	0.000000	0.000000	0.000000
2.400000E-8	0.224360	3.813633E-8	0.000000	0.000000	0.000000	5.200000E-8	0.174723	5.217420E-8	0.000000	0.000000	0.000000
0.000000	0.241326	5.715137E-8	0.000000	0.000000	0.000000	3.600000E-8	0.173430	3.912744E-8	0.000000	0.000000	0.000000
2.000000E-8	0.258222	4.054523E-8	0.000000	0.000000	0.000000	5.200000E-8	0.246922	4.283620E-8	0.000000	0.000000	0.000000
0.000000	0.588296	3.042630E-8	0.000000	0.000000	0.000000	2.400000E-8	0.034344	3.049508E-8	0.000000	0.000000	0.000000
0.000000	0.569635	2.827137E-8	0.000000	0.000000	0.000000	3.200000E-8	0.031659	3.836188E-8	0.000000	0.000000	0.000000
3.600000E-8	0.143621	3.446967E-8	0.000000	0.000000	0.000000	7.200000E-8	0.153818	5.588759E-8	0.000000	0.000000	0.000000
2.400000E-8	0.281082	3.151640E-8	0.000000	0.000000	0.000000	6.000000E-8	0.165956	3.801336E-8	0.000000	0.000000	0.000000
1.600000E-8	0.258040	3.541214E-8	0.000000	0.000000	0.000000	5.200000E-8	0.088336	8.152396E-8	0.000000	0.000000	0.000000
3.200000E-8	0.163384	3.861641E-8	0.000000	0.000000	0.000000	6.800000E-8	0.023225	2.839943E-8	0.000000	0.000000	0.000000
2.400000E-8	0.208060	4.259466E-8	0.000000	0.000000	0.000000	7.600000E-8	0.023608	3.847235E-8	0.000000	0.000000	0.000000
3.600000E-8	0.118982	4.131576E-8	0.000000	0.000000	0.000000	5.000000E-7	0.004874	4.530916E-8	0.000000	0.000000	0.000000
0.000000	0.405507	2.861185E-8	0.000000	0.000000	0.000000	1.200000E-8	0.018784	5.389565E-8	0.000000	0.000000	0.000000
4.800000E-8	0.047320	6.584034E-8	0.000000	0.000000	0.000000	7.600000E-8	0.077331	2.916388E-8	0.000000	0.000000	0.000000
0.000000	0.393494	3.739130E-8	0.000000	0.000000	0.000000	4.400000E-8	0.018023	2.440254E-8	0.000000	0.000000	0.000000
4.000000E-8	0.089148	4.290961E-8	0.000000	0.000000	0.000000	7.200000E-8	0.056277	3.753014E-8	0.000000	0.000000	0.000000
4.000000E-9	0.420293	3.537045E-8	0.000000	0.000000	0.000000	4.400000E-8	0.129030	2.936840E-8	0.000000	0.000000	0.000000
8.000000E-9	0.559222	3.275296E-8	0.000000	0.000000	0.000000	4.000000E-8	0.317806	3.484142E-8	0.000000	0.000000	0.000000
4.000000E-9	0.447304	4.222291E-8	0.000000	0.000000	0.000000	4.000000E-8	0.075597	4.374848E-8	0.000000	0.000000	0.000000
4.000000E-9	0.347255	4.367668E-8	0.000000	0.000000	0.000000	4.000000E-8	0.240872	5.311136E-8	0.000000	0.000000	0.000000
4.800000E-8	0.102619	2.937043E-8	0.000000	0.000000	0.000000	8.800000E-8	0.024111	5.119866E-8	0.000000	0.000000	0.000000
2.000000E-8	0.184283	4.472530E-8	0.000000	0.000000	0.000000	6.800000E-8	0.037488	2.782725E-8	0.000000	0.000000	0.000000
3.200000E-8	0.200044	3.054214E-8	0.000000	0.000000	0.000000	8.800000E-8	0.030492	4.423068E-8	0.000000	0.000000	0.000000
2.800000E-8	0.148615	3.782695E-8	0.000000	0.000000	0.000000	6.000000E-8	0.244807	3.656960E-8	0.000000	0.000000	0.000000
5.200000E-8	0.098090	3.094122E-8	0.000000	0.000000	0.000000	8.400000E-8	0.151626	4.038777E-8	0.000000	0.000000	0.000000
1.600000E-8	0.453946	3.331586E-8	0.000000	0.000000	0.000000	5.200000E-8	0.330875	3.402281E-8	0.000000	0.000000	0.000000
3.600000E-8	0.165393	3.543193E-8	0.000000	0.000000	0.000000	7.200000E-8	0.088054	3.526995E-8	0.000000	0.000000	0.000000
2.400000E-8	0.212660	4.116292E-8	0.000000	0.000000	0.000000	6.000000E-8	0.332935	4.603508E-8	0.000000	0.000000	0.000000
4.000000E-8	0.122465	2.977544E-8	0.000000	0.000000	0.000000	1.120000E-7	0.038689	5.540203E-8	0.000000	0.000000	0.000000
2.800000E-8	0.245007	3.292789E-8	0.000000	0.000000	0.000000	7.200000E-8	0.104302	3.439939E-8	0.000000	0.000000	0.000000
4.400000E-8	0.078707	4.170621E-8	0.000000	0.000000	0.000000	7.600000E-8	0.102171	3.643196E-8	0.000000	0.000000	0.000000
0.000000	0.369461	3.338667E-8	0.000000	0.000000	0.000000	3.600000E-8	0.083784	4.171401E-8	0.000000	0.000000	0.000000
3.200000E-8	0.218753	3.103625E-8	0.000000	0.000000	0.000000	7.200000E-8	0.049828	2.861437E-8	0.000000	0.000000	0.000000
4.000000E-9	0.514861	3.299509E-8	0.000000	0.000000	0.000000	4.000000E-8	0.414988	4.084525E-8	0.000000	0.000000	0.000000
0.000000	0.428989	3.275457E-8	0.000000	0.000000	0.000000	7.600000E-8	0.016291	8.477147E-8	0.000000	0.000000	0.000000
4.000000E-9	0.359086	4.657879E-8	0.000000	0.000000	0.000000	5.200000E-8	0.026460	2.709387E-8	0.000000	0.000000	0.000000
3.200000E-8	0.199352	3.468930E-8	0.000000	0.000000	0.000000	6.800000E-8	0.048683	3.712281E-8	0.000000	0.000000	0.000000
0.000000	0.370553	3.058875E-8	0.000000	0.000000	0.000000	1.600000E-8	0.022809	7.092386E-8	0.000000	0.000000	0.000000
0.000000	0.517230	3.779667E-8	0.000000	0.000000	0.000000	3.600000E-8	0.379023	3.328107E-8	0.000000	0.000000	0.000000
0.000000	0.565463	3.857912E-8	0.000000	0.000000	0.000000	3.600000E-8	0.310775	4.154490E-8	0.000000	0.000000	0.000000
0.000000	0.424824	3.374901E-8	0.000000	0.000000	0.000000	4.000000E-8	0.010371	6.183030E-8	0.000000	0.000000	0.000000
4.400000E-8	0.129640	2.636935E-8	0.000000	0.000000	0.000000	8.000000E-8	0.063133	3.314963E-8	0.000000	0.000000	0.000000
4.000000E-9	0.350422	4.717413E-8	0.000000	0.000000	0.000000	3.600000E-8	0.397036	3.437671E-8	0.000000	0.000000	0.000000
5.200000E-8	0.097719	3.119399E-8	0.000000	0.000000	0.000000	8.800000E-8	0.038304	5.524722E-8	0.000000	0.000000	0.000000
4.000000E-8	0.172793	3.034657E-8	0.000000	0.000000	0.000000	7.200000E-8	0.044075	4.264390E-8	0.000000	0.000000	0.000000
2.400000E-8	0.150400	5.101166E-8	0.000000	0.000000	0.000000	5.600000E-8	0.277235	4.131941E-8	0.000000	0.000000	0.000000
3.200000E-8	0.117079	6.168635E-8	0.000000	0.000000	0.000000	8.400000E-8	0.031706	2.967845E-8	0.000000	0.000000	0.000000
4.000000E-8	0.144863	3.277123E-8	0.000000	0.000000	0.000000	6.800000E-8	0.304018	4.456992E-8	0.000000	0.000000	0.000000
0.000000	0.511478	3.870131E-8	0.000000	0.000000	0.000000	4.000000E-8	0.224354	7.252722E-8	0.000000	0.000000	0.000000
0.000000	0.640545	3.530108E-8	0.000000	0.000000	0.000000	4.800000E-8	0.024392	3.871450E-8	0.000000	0.000000	0.000000
0.000000	0.427801	3.744870E-8	0.000000	0.000000	0.000000	4.400000E-8	0.042352	2.963134E-8	0.000000	0.000000	0.000000
0.000000	0.466603	4.137799E-8	0.000000	0.000000	0.000000	4.800000E-8	0.021964	3.380431E-8	0.000000	0.000000	0.000000
0.000000	0.489368	3.297302E-8	0.000000	0.000000	0.000000	2.800000E-8	0.209879	3.224184E-8	0.000000	0.000000	0.000000
0.000000	0.412250	2.958166E-8	0.000000	0.000000	0.000000	1.600000E-8	0.193201	6.512212E-8	0.000000	0.000000	0.000000
4.000000E-8	0.141720	4.180420E-8	0.000000	0.000000	0.000000	7.200000E-8	0.074563	2.758597E-8	0.000000	0.000000	0.000000
2.400000E-8	0.152903	4.285707E-8	0.000000	0.000000	0.000000	5.600000E-8	0.352196	3.483468E-8	0.000000	0.000000	0.000000
5.200000E-8	0.094956	2.624926E-8	0.000000	0.000000	0.000000	8.800000E-8	0.029860	1.049195E-7	0.000000	0.000000	0.000000
4.400000E-8	0.123595	2.784848E-8	0.000000	0.000000	0.000000	7.600000E-8	0.080896	4.164587E-8	0.000000	0.000000	0.000000
4.400000E-8	0.131598	3.295024E-8	0.000000	0.000000	0.000000	8.400000E-8	0.080036	4.927367E-8	0.000000	0.000000	0.000000
1.600000E-8	0.297957	3.762036E-8	0.000000	0.000000	0.000000	5.600000E-8	0.091497	3.581082E-8	0.000000	0.000000	0.000000
4.400000E-8	0.133228	2.837920E-8	0.000000	0.000000	0.000000	8.400000E-8	0.015020	8.168980E-8	0.000000	0.000000	0.000000
0.000000	0.418416	3.880978E-8	0.000000	0.000000	0.000000	3.600000E-8	0.100284	3.350256E-8	0.000000	0.000000	0.000000
0.000000	0.431398	3.977734E-8	0.000000	0.000000	0.000000	4.000000E-8	0.106109	3.341463E-8	0.000000	0.000000	0.000000
2.000000E-8	0.420133	3.077646E-8	0.000000	0.000000	0.000000	5.600000E-8	0.345984	3.625733E-8	0.000000	0.000000	0.000000
2.000000E-8	0.282273	3.659770E-8	0.000000	0.000000	0.000000	5.600000E-8	0.096320	3.303377E-8	0.000000	0.000000	0.000000
1.200000E-8	0.436369	3.405439E-8	0.000000	0.000000	0.000000	4.800000E-8	0.100553	2.765444E-8	0.000000	0.000000	0.000000
2.800000E-8	0.213382	3.563464E-8	0.000000	0.000000	0.000000	6.000000E-8	0.080580	3.216241E-8	0.000000	0.000000	0.000000
4.400000E-8	0.142629	2.967219E-8	0.000000	0.000000	0.000000	7.600000E-8	0.162666	3.636496E-8	0.000000	0.000000	0.000000
4.800000E-8	0.130065	2.890617E-8	0.000000	0.000000	0.000000	7.200000E-8	0.610026	3.933769E-8	0.000000	0.000000	0.000000
0.000000	0.510207	4.281652E-8	0.000000	0.000000	0.000000	4.000000E-8	0.280983	6.399731E-8	0.000000	0.000000	0.000000
0.000000	0.364911	3.729310E-8	0.000000	0.000000	0.000000	2.400000E-8	0.182922	3.475768E-8	0.000000	0.000000	0.000000
0.000000	0.574777	3.321305E-8	0.000000	0.000000	0.000000	3.600000E-8	0.061684	3.929458E-8	0.000000	0.000000	0.000000
8.000000E-9	0.266997	4.566327E-8	0.000000	0.000000	0.000000	4.400000E-8	0.094473	4.519641E-8	0.000000	0.000000	0.000000
3.200000E-8	0.188021	3.426391E-8	0.000000	0.000000	0.000000	6.000000E-8	0.333305	3.637145E-8	0.000000	0.000000	0.000000
3.600000E-8	0.153429	3.215544E-8	0.000000	0.000000	0.000000	7.200000E-8	0.048720	3.130518E-8	0.000000	0.000000	0.000000
2.800000E-8	0.236887	3.708265E-8	0.000000	0.000000	0.000000	7.200000E-8	0.052845	3.456599E-8	0.000000	0.000000	0.000000
4.000000E-9	0.483516	3.776806E-8	0.000000	0.000000	0.000000	4.000000E-8	0.174762	5.902732E-8	0.000000	0.000000	0.000000
0.000000	0.466270	3.770959E-8	0.000000	0.000000	0.000000	3.600000E-8	0.166962	5.595958E-8	0.000000	0.000000	0.000000
0.000000	0.380903	4.684350E-8	0.000000	0.000000	0.000000	4.000000E-8	0.339839	3.532481E-8	0.000000	0.000000	0.000000
0.000000	0.562953	3.470436E-8	0.000000	0.000000	0.000000	2.800000E-8	0.518133	3.905889E-8	0.000000	0.000000	0.000000
1.600000E-8	0.305531	3.466183E-8	0.000000	0.000000	0.000000	4.800000E-8	0.157260	4.241351E-8	0.000000	0.000000	0.000000
4.000000E-8	0.158302	3.082035E-8	0.000000	0.000000	0.000000	6.800000E-8	0.354219	4.514395E-8	0.000000	0.000000	0.000000
3.600000E-8	0.176048	3.289739E-8	0.000000	0.000000	0.000000	6.800000E-8	0.123472	3.127353E-8	0.000000	0.000000	0.000000
2.400000E-8	0.200553	3.786215E-8	0.000000	0.000000	0.000000	6.000000E-8	0.075637	2.775506E-8	0.000000	0.000000	0.000000
4.000000E-8	0.123173	3.311095E-8	0.000000	0.000000	0.000000	6.800000E-8	0.361224	3.454879E-8	0.000000	0.000000	0.000000
3.200000E-8	0.200673	3.150349E-8	0.000000	0.000000	0.000000	6.400000E-8	0.275554	5.081784E-8	0.000000	0.000000	0.000000
4.400000E-8	0.117681	2.917750E-8	0.000000	0.000000	0.000000	8.000000E-8	0.047564	3.169604E-8	0.000000	0.000000	0.000000
1.200000E-8	0.405766	3.633880E-8	0.000000	0.000000	0.000000	5.200000E-8	0.083996	3.490793E-8	0.000000	0.000000	0.000000
1.600000E-8	0.288772	3.364845E-8	0.000000	0.000000	0.000000	4.800000E-8	0.139486	3.101009E-8	0.000000	0.000000	0.000000
4.000000E-8	0.130524	4.425721E-8	0.000000	0.000000	0.000000	6.400000E-8	0.170189	4.429461E-8	0.000000	0.000000	0.000000
8.000000E-9	0.365018	3.410359E-8	0.000000	0.000000	0.000000	4.000000E-8	0.103995	3.167181E-8	0.000000	0.000000	0.000000
2.400000E-8	0.288633	3.242382E-8	0.000000	0.000000	0.000000	6.000000E-8	0.085381	4.625063E-8	0.000000	0.000000	0.000000
0.000000	0.554791	3.718036E-8	0.000000	0.000000	0.000000	4.800000E-8	0.017012	4.637026E-8	0.000000	0.000000	0.000000
1.200000E-8	0.652011	3.268406E-8	0.000000	0.000000	0.000000	3.200000E-8	0.016774	2.009656E-8	0.000000	0.000000	0.000000
1.600000E-8	0.257042	3.475392E-8	0.000000	0.000000	0.000000	5.200000E-8	0.194484	4.006625E-8	0.000000	0.000000	0.000000
1.200000E-8	0.392578	3.585580E-8	0.000000	0.000000	0.000000	8.400000E-8	0.022897	3.326951E-8	0.000000	0.000000	0.000000
4.800000E-8	0.123063	3.254288E-8	0.000000	0.000000	0.000000	7.600000E-8	0.277470	4.382063E-8	0.000000	0.000000	0.000000
0.000000	0.649854	3.471505E-8	0.000000	0.000000	0.000000	2.400000E-8	0.325858	3.786121E-8	0.000000	0.000000	0.000000
0.000000	0.504144	3.535283E-8	0.000000	0.000000	0.000000	3.600000E-8	0.367994	5.140558E-8	0.000000	0.000000	0.000000
4.000000E-8	0.151889	2.867560E-8	0.000000	0.000000	0.000000	6.800000E-8	0.230883	3.960090E-8	0.000000	0.000000	0.000000
2.000000E-8	0.285954	3.579947E-8	0.000000	0.000000	0.000000	5.200000E-8	0.124915	8.426887E-8	0.000000	0.000000	0.000000
4.000000E-8	0.129725	3.232426E-8	0.000000	0.000000	0.000000	8.000000E-8	0.047555	5.015858E-8	0.000000	0.000000	0.000000
3.200000E-8	0.177897	3.631485E-8	0.000000	0.000000	0.000000	7.600000E-8	0.018397	4.561097E-8	0.000000	0.000000	0.000000
4.800000E-8	0.072800	7.342198E-8	0.000000	0.000000	0.000000	8.800000E-8	0.095826	3.318245E-8	0.000000	0.000000	0.000000
0.000000	0.461818	4.446188E-8	0.000000	0.000000	0.000000	3.600000E-8	0.275605	3.601026E-8	0.000000	0.000000	0.000000
3.200000E-8	0.133116	3.944425E-8	0.000000	0.000000	0.000000	6.800000E-8	0.032497	5.296544E-8	0.000000	0.000000	0.000000
2.800000E-8	0.172989	3.325172E-8	0.000000	0.000000	0.000000	6.400000E-8	0.253739	3.771867E-8	0.000000	0.000000	0.000000
0.000000	0.509680	2.959917E-8	0.000000	0.000000	0.000000	2.400000E-8	0.138659	6.173433E-8	0.000000	0.000000	0.000000
4.000000E-8	0.164765	2.904909E-8	0.000000	0.000000	0.000000	7.200000E-8	0.388167	3.698242E-8	0.000000	0.000000	0.000000
1.600000E-8	0.333946	3.231489E-8	0.000000	0.000000	0.000000	5.600000E-8	0.125721	3.399726E-8	0.000000	0.000000	0.000000
2.800000E-8	0.182337	3.569002E-8	0.000000	0.000000	0.000000	8.800000E-8	0.039580	2.768873E-8	0.000000	0.000000	0.000000
0.000000	0.553539	3.510059E-8	0.000000	0.000000	0.000000	3.200000E-8	0.101226	5.032037E-8	0.000000	0.000000	0.000000
4.800000E-8	0.117435	3.372045E-8	0.000000	0.000000	0.000000	7.200000E-8	0.130250	4.627289E-8	0.000000	0.000000	0.000000
2.000000E-8	0.170777	4.053310E-8	0.000000	0.000000	0.000000	8.000000E-8	0.026065	4.450907E-8	0.000000	0.000000	0.000000
2.800000E-8	0.288820	3.076225E-8	0.000000	0.000000	0.000000	6.400000E-8	0.039890	4.309760E-8	0.000000	0.000000	0.000000
3.600000E-8	0.165620	3.416879E-8	0.000000	0.000000	0.000000	6.800000E-8	0.322364	3.605203E-8	0.000000	0.000000	0.000000
2.000000E-8	0.241066	4.030198E-8	0.000000	0.000000	0.000000	5.600000E-8	0.333371	4.168051E-8	0.000000	0.000000	0.000000
2.000000E-8	0.173444	4.594794E-8	0.000000	0.000000	0.000000	5.600000E-8	0.082895	3.976225E-8	0.000000	0.000000	0.000000
5.200000E-8	0.096197	2.784002E-8	0.000000	0.000000	0.000000	1.000000E-7	0.221801	3.597766E-8	0.000000	0.000000	0.000000
3.600000E-8	0.145748	3.174522E-8	0.000000	0.000000	0.000000	6.800000E-8	0.049289	4.557216E-8	0.000000	0.000000	0.000000
0.000000	0.402869	3.235939E-8	0.000000	0.000000	0.000000	2.000000E-8	0.341504	4.600758E-8	0.000000	0.000000	0.000000
3.600000E-8	0.223301	2.902924E-8	0.000000	0.000000	0.000000	6.800000E-8	0.080868	3.243468E-8	0.000000	0.000000	0.000000
2.400000E-8	0.243831	3.575418E-8	0.000000	0.000000	0.000000	5.200000E-8	0.037323	8.380990E-8	0.000000	0.000000	0.000000
4.000000E-8	0.161230	3.059301E-8	0.000000	0.000000	0.000000	8.800000E-8	0.050388	3.569063E-8	0.000000	0.000000	0.000000
0.000000	0.430123	4.576341E-8	0.000000	0.000000	0.000000	3.600000E-8	0.349855	3.509335E-8	0.000000	0.000000	0.000000
